file,class,method,variable,usage
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"initials/2[java.lang.String,char[]]",lastWasGap,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"initials/2[java.lang.String,char[]]",delimiters,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"initials/2[java.lang.String,char[]]",count,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"initials/2[java.lang.String,char[]]",i,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"isDelimiter/2[char,char[]]",ch,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"isDelimiter/2[char,char[]]",delimiters,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"isDelimiter/2[char,char[]]",isize,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"isDelimiter/2[char,char[]]",i,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,uncapitalize/1[java.lang.String],str,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"abbreviate/4[java.lang.String,int,int,java.lang.String]",str,11
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"abbreviate/4[java.lang.String,int,int,java.lang.String]",result,7
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"abbreviate/4[java.lang.String,int,int,java.lang.String]",appendToEnd,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"abbreviate/4[java.lang.String,int,int,java.lang.String]",lower,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"abbreviate/4[java.lang.String,int,int,java.lang.String]",upper,9
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"abbreviate/4[java.lang.String,int,int,java.lang.String]",index,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,capitalize/1[java.lang.String],str,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,capitalizeFully/1[java.lang.String],str,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"uncapitalize/2[java.lang.String,char[]]",str,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"uncapitalize/2[java.lang.String,char[]]",strLen,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"uncapitalize/2[java.lang.String,char[]]",uncapitalizeNext,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"uncapitalize/2[java.lang.String,char[]]",ch,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"uncapitalize/2[java.lang.String,char[]]",delimLen,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"uncapitalize/2[java.lang.String,char[]]",delimiters,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"uncapitalize/2[java.lang.String,char[]]",i,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"uncapitalize/2[java.lang.String,char[]]",buffer,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/4[java.lang.String,int,java.lang.String,boolean]",str,10
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/4[java.lang.String,int,java.lang.String,boolean]",newLineStr,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/4[java.lang.String,int,java.lang.String,boolean]",offset,16
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/4[java.lang.String,int,java.lang.String,boolean]",wrappedLine,9
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/4[java.lang.String,int,java.lang.String,boolean]",wrapLength,7
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/4[java.lang.String,int,java.lang.String,boolean]",wrapLongWords,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/4[java.lang.String,int,java.lang.String,boolean]",inputLineLength,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/4[java.lang.String,int,java.lang.String,boolean]",spaceToWrapAt,7
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,initials/1[java.lang.String],str,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalize/2[java.lang.String,char[]]",str,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalize/2[java.lang.String,char[]]",strLen,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalize/2[java.lang.String,char[]]",ch,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalize/2[java.lang.String,char[]]",delimLen,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalize/2[java.lang.String,char[]]",delimiters,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalize/2[java.lang.String,char[]]",capitalizeNext,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalize/2[java.lang.String,char[]]",i,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalize/2[java.lang.String,char[]]",buffer,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalizeFully/2[java.lang.String,char[]]",str,6
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalizeFully/2[java.lang.String,char[]]",delimLen,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"capitalizeFully/2[java.lang.String,char[]]",delimiters,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/2[java.lang.String,int]",str,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\WordUtils.java,xorg.apache.commons.lang.WordUtils,"wrap/2[java.lang.String,int]",wrapLength,1
